Review Time,ASIN,Overall,Summary,Reviewer ID,Review Text
2014-02-25,B00IFBDOLI,5.0,Holy awesomeness,A36I3CE9A5LP9N,Holy cow this book rocks. I absolutely love the story of Sarah and Micah. Their passion is on a whole new level of hotness. Very well written. The premise is undoubtedly one of the best good vs. evil stories written. The drama and action that takes place throughout kept me glued to the pages. The characters are a great cast of personalities. I admit that I did not see the end unfolding the way it did. Azure has such a talented way of writing her stories. As always I was not let down. A definite add to your tbr list. Highly recommended!!
2014-02-14,B00IFTZAEE,5.0,Fantastic!,A19A83SNJZYJCB,"I've been following this series and when I saw the prequel was coming out, I was excited. I had to have it! This story gets deeper into the history of the two guardian angels and we find out why they began feuding over one human girl. I wasn't sure what the author had in mind for this story, boy does it sizzle. It was even hotter than Ominous Love. Although the story starts out with Eloise's birth, it jumps halfway through to when she's sixteen. The story is romantic, but also funny and there are plenty of laugh out loud moments. It's also sad in parts and will bring tears to your eyes. The first book was written from Eloise's point of view, but this story is written from the male's point of view, which was great. All through this story, the reader will be right inside the MC's mind, through his suffering, his learning and his discovery of what human teenage hormones feel like, and the problems they can cause. I loved getting this extra history and fell in love with the characters all over again as I anxiously turned the pages. I also loved that this book was set in Australia and Australian native animals pop up in a few scenes,. You get to travel along sun-drenched beaches, fly through dense forests, even see a shooting star from close up. It took you right into the setting. That scene was so amazing and visual, but my favorite part was when the angel fell. I can't say what happens though because it would give the plot away. This book was an awesome read and I can't wait to read Ominous Angel, the third book in this series."
2014-02-14,B00IFW5W5I,5.0,Loved it,A1I7WIH41YDFDJ,"The only thing I was disappointed in this book is that it was too short.I always wonder what happens with characters in romance novels years later and Shelly Crane managed to wow me with her writing by fulfilling the ""whatever happened to them"" questions that I had with this series. I missed the significance series so much and was not let down and now being promised with the continuation of Ava's story. I can't wait! Thank you Shelly Crane for bringing them back!"
2014-05-24,B00IHIQM8G,5.0,Tasting Lebanese Food For A Beginner,AZZFLSL2LE4FX,All of these Lebanese recipes are very easy to follow for anyone new to cooking or new to Lebanese food. Tabbouleh is a typical salad for the region and the recipe here is ready to go in 60 min. or so. Kebbeh is a traditional Lebanese lamb dish with bulghur and minced onions and I found this one to be very good. You can't go wrong with these recipes if you're trying Lebanese cuisine for the first time. All recipes are laid out well to lead you to success.
2014-06-1,B00IHKBIC4,5.0,must read,A2QRPX574G3M0I,Loved this book can't wait for it to become a series.... enjoyed the journey I went on with these characters because I was relating to them.domestic violence is real. What I loved though is the love Yana had for her babies a mother's love is like no other!
2014-03-17,B00IHQAYYQ,4.0,interesting and intriguing!,AYIT6JTT8L0LI,Very good read. I was hooked from the start and cannot wait for the remaining volumes. Definitely a thriller! A must read!
2014-06-18,B00IIY99R0,5.0,Ethan and Amelia,APK52HQX128K4,"I enjoyed reading about these two. I enjoyed it so much I read it twice.  I truly believe that you do not know what you have been best with until you lose it.  Amelia realized that in time before she lost her true love forever. Ethan was a very smart and patient man, and he knew where his heart really was even before the mail order husband advertisement."
2014-03-16,B00IJAWS3A,5.0,Another hit! Loved it!,A1KKFOK3VHXHZD,"First of all I have to say I have yet to be disappointed by Claudy's books. Her books go beyond my expectations. They are all so very well written.I absolutely love how Claudy connects all of her books. It's like each book is somehow connected in a special way even if it's a part of a different series. She has created such an incredible magical world that you can not help but want to be a part of. This book has twists that will make you scream OMG! WOW! AMAZING!We get visits from some of my favorite characters from the previous books. It's such a great treat.In this book we again meet with Andrew. He has a task that he will have to complete to get what he wants. The evil wizard Baudali is helping him. Will these 2 be able to accomplish their task?Luke a handsome Scottish hybrid with green eyes is on a mission to stop Andrew. He meets the beautiful Kelsey. Right off the start there is explosive chemistry between them. They both try to fight it though.Kelsey, a wolf shifter with something a little extra inside her. She is struggling with what is inside her. She doesn't fully understand it or how to control it. On top of that she encounters the most handsome man she has ever seen. She knew she was in trouble when it came to him.Can she discover herself while losing herself to the passion burning inside her for Luke?Will Luke be able to help Kelsey? Love Kelsey? and at the same time be able to stop Andrews evil plans?Well I will guarantee you that if you read this book you will LOVE it!  Matter of fact you will want to read all of her other books because you will become addicted :)))"
2014-03-15,B00IJHRFJU,5.0,A gem of a find,A1PDYMXCN6Z2J1,"We're heading to the US and specifically Texas in June and I'd started doing some research around things to see and do in the area. Hailing from the Garden Route in South Africa, I've done my fair share of wine routes around the Southern Cape and love them! So I was very excited to find this well researched, detailed book of the wine trails in Texas and can't wait to visit some of them."
2014-02-21,B00IJHX3TG,5.0,A helpful guide to overcome alcohol addiction,ACV7FSAJBJIPB,"The book 'Quit drinking easily; how to stop drinking alcohol' is great book that could help anyone with alcoholism. Drinking alcohol is not necessary a bad thing, but it can be addictive and can break your health if you're not careful. If you are wanting to cut drinking out of your life, this book will help you with everything you need to do so!"
2014-03-26,B00IJI2RH4,5.0,Loved it!!!!!!!!!!!!!,A1G4A18LE20GNY,"You want to read something steamy???? This is the book for you!!!! You will never put it down!!!! Excellent read!!!! Bella Andre, I love all of your books!!!!"
